,Time OSQP Forward ndim:10 neq=nineq=5,Time OSQP Backward ndim:10 neq=nineq=5,Time CVXPY Forward ndim:10 neq=nineq=5,Time CVXPY Backward ndim:10 neq=nineq=5,Time QPTH Forward ndim:10 neq=nineq=5,Time QPTH Backward ndim:10 neq=nineq=5,Time Exact Backward ndim:10 neq=nineq=5,Accuracy OSQP Forward ndim:10 neq=nineq=5,Accuracy CVXPY Forward ndim:10 neq=nineq=5,Accuracy QPTH Forward ndim:10 neq=nineq=5,Accuracy OSQP Backward ndim:10 neq=nineq=5,Accuracy CVXPY Backward ndim:10 neq=nineq=5,Accuracy QPTH Backward ndim:10 neq=nineq=5,Time OSQP Forward ndim:50 neq=nineq=10,Time OSQP Backward ndim:50 neq=nineq=10,Time CVXPY Forward ndim:50 neq=nineq=10,Time CVXPY Backward ndim:50 neq=nineq=10,Time QPTH Forward ndim:50 neq=nineq=10,Time QPTH Backward ndim:50 neq=nineq=10,Time Exact Backward ndim:50 neq=nineq=10,Accuracy OSQP Forward ndim:50 neq=nineq=10,Accuracy CVXPY Forward ndim:50 neq=nineq=10,Accuracy QPTH Forward ndim:50 neq=nineq=10,Accuracy OSQP Backward ndim:50 neq=nineq=10,Accuracy CVXPY Backward ndim:50 neq=nineq=10,Accuracy QPTH Backward ndim:50 neq=nineq=10,Time OSQP Forward ndim:100 neq=nineq=20,Time OSQP Backward ndim:100 neq=nineq=20,Time CVXPY Forward ndim:100 neq=nineq=20,Time CVXPY Backward ndim:100 neq=nineq=20,Time QPTH Forward ndim:100 neq=nineq=20,Time QPTH Backward ndim:100 neq=nineq=20,Time Exact Backward ndim:100 neq=nineq=20,Accuracy OSQP Forward ndim:100 neq=nineq=20,Accuracy CVXPY Forward ndim:100 neq=nineq=20,Accuracy QPTH Forward ndim:100 neq=nineq=20,Accuracy OSQP Backward ndim:100 neq=nineq=20,Accuracy CVXPY Backward ndim:100 neq=nineq=20,Accuracy QPTH Backward ndim:100 neq=nineq=20,Time OSQP Forward ndim:500 neq=nineq=100,Time OSQP Backward ndim:500 neq=nineq=100,Time CVXPY Forward ndim:500 neq=nineq=100,Time CVXPY Backward ndim:500 neq=nineq=100,Time QPTH Forward ndim:500 neq=nineq=100,Time QPTH Backward ndim:500 neq=nineq=100,Time Exact Backward ndim:500 neq=nineq=100,Accuracy OSQP Forward ndim:500 neq=nineq=100,Accuracy CVXPY Forward ndim:500 neq=nineq=100,Accuracy QPTH Forward ndim:500 neq=nineq=100,Accuracy OSQP Backward ndim:500 neq=nineq=100,Accuracy CVXPY Backward ndim:500 neq=nineq=100,Accuracy QPTH Backward ndim:500 neq=nineq=100
10,0.00011134147644042969,5.269050598144531e-05,0.019321680068969727,0.002609729766845703,0.08933210372924805,0.0027132034301757812,0.0003790855407714844,-13.768110684346736,-13.768009347873477,-13.768110456370241,1.8197827533134455e-06,157551.39745583874,57.17645526725794,0.00041747093200683594,0.000148773193359375,0.024179458618164062,0.004196643829345703,0.11230802536010742,0.0037069320678710938,0.02862715721130371,-29.6777025185764,-29.67747899911776,-29.677703977518295,4.040023679109725e-07,985863.0010531507,31348.390222429804,0.002135753631591797,0.00039386749267578125,0.06438374519348145,0.005031585693359375,0.07362818717956543,0.003149747848510742,0.21802639961242676,-113.25306877778263,-113.24551518708539,-113.2461231648475,0.004082214522459558,941745.4174519248,104353.7560077622,0.06114530563354492,0.00405120849609375,0.22740840911865234,0.022479534149169922,0.16199827194213867,0.0047109127044677734,2.713580846786499,-4548.599895426377,-4548.590977633405,-4548.598904492314,7.148856446374749e-07,903222.4722096878,251263.33270827224
11,0.00011491775512695312,4.9114227294921875e-05,0.021120071411132812,0.0038390159606933594,0.10213804244995117,0.0028378963470458984,0.0004639625549316406,-3.883018758377462,-3.882998157679824,-3.883009785463017,7.717271963422547e-05,420600.93562858127,4004.4935778554814,0.0006780624389648438,0.00016236305236816406,0.02567434310913086,0.004198312759399414,0.09048128128051758,0.0020847320556640625,0.008992910385131836,-33.35440029038965,-33.35422930274423,-33.35440125643033,7.4466317888600575e-06,737461.9748624947,143419.05877686123,0.003451824188232422,0.0004925727844238281,0.037943124771118164,0.005841255187988281,0.09108781814575195,0.002496480941772461,0.2183089256286621,-202.08166595923674,-202.0808983438286,-202.08167049397474,5.457362338359326e-07,836457.7388946372,20906.454566977398,0.0609893798828125,0.004344940185546875,0.2929258346557617,0.023665904998779297,0.23583459854125977,0.004985809326171875,2.842764377593994,-5128.338567275004,-5128.329153135146,-5128.338577808644,5.31420516910324e-07,911412.9722894804,304166.3949074043
12,0.00011515617370605469,5.316734313964844e-05,0.03316903114318848,0.0034646987915039062,0.08435320854187012,0.003096342086791992,0.0004181861877441406,-6.150304571730345,-6.150328603079478,-6.150328579714513,0.003029252028358781,35812.05691228644,2.1103757931980374,0.00044465065002441406,0.00017523765563964844,0.02527642250061035,0.00423431396484375,0.08440303802490234,0.0036618709564208984,0.021162748336791992,-66.33386705765678,-66.33356523586497,-66.33386581892174,3.5423196417638095e-07,733304.9368494605,62759.8737687543,0.001729726791381836,0.0004668235778808594,0.07761979103088379,0.0056819915771484375,0.05568242073059082,0.002738475799560547,0.2224423885345459,-73.39133457585001,-73.39108860165835,-73.39126981120324,0.0005612237007278138,929160.2179937847,138064.4664445692,0.0676412582397461,0.00434565544128418,0.23524785041809082,0.022639989852905273,0.17426824569702148,0.004614830017089844,2.9614832401275635,-6292.264546709711,-6292.253594494163,-6292.264761708817,5.870037041503036e-07,877793.2485861228,300849.421359666
13,0.00010418891906738281,3.9577484130859375e-05,0.01470184326171875,0.002568483352661133,0.06742525100708008,0.0019009113311767578,0.0002799034118652344,-12.07838980135583,-12.078270264857792,-12.07838896041908,0.00012940820980473654,54352.10513867486,13.231847798119588,0.00019788742065429688,6.961822509765625e-05,0.011730194091796875,0.0020775794982910156,0.054085493087768555,0.0035996437072753906,0.008507966995239258,-51.54318988046586,-51.542907389506965,-51.54318786465566,1.0572662812421854e-06,797116.1367773473,17599.51015622594,0.0030584335327148438,0.0004756450653076172,0.03488945960998535,0.0057337284088134766,0.08269929885864258,0.002414703369140625,0.16363310813903809,-145.6700837560208,-145.66955980674598,-145.6700669243186,0.008909881091530961,881576.1039077886,328257.7312057944,0.06509566307067871,0.004221200942993164,0.26493096351623535,0.023969411849975586,0.24428129196166992,0.005579471588134766,2.8078365325927734,-4176.629396945378,-4176.621250093763,-4176.629249536295,5.151497482240865e-06,952949.5685082084,366096.17294222285
14,0.00011348724365234375,6.175041198730469e-05,0.019870519638061523,0.0037534236907958984,0.09138321876525879,0.0026099681854248047,0.0003476142883300781,-7.566150442900877,-7.566097036527162,-7.566150037905063,7.333241683312854e-06,3.0502505534250444e-06,1.285737950943798,0.0004401206970214844,0.0001468658447265625,0.032698631286621094,0.004232168197631836,0.08366513252258301,0.002085447311401367,0.008829593658447266,-51.345921590152834,-51.34557324251039,-51.345923655659526,2.2849989024709075e-07,855537.1490867436,39260.38172779323,0.003091096878051758,0.0005230903625488281,0.03434348106384277,0.005800485610961914,0.10966157913208008,0.0028662681579589844,0.18307709693908691,-278.6581005180016,-278.6541816618564,-278.6550880170212,0.0002628013090934954,838176.864031589,127297.81401613365,0.06451106071472168,0.004000425338745117,0.2321634292602539,0.023038387298583984,0.20181035995483398,0.003888845443725586,2.729079008102417,-5082.100222691363,-5082.090554208537,-5082.100194093069,4.643741809155524e-07,945319.4359236631,290753.66275748645
15,7.43865966796875e-05,4.792213439941406e-05,0.029393434524536133,0.003360748291015625,0.1367661952972412,0.0031309127807617188,0.0004162788391113281,-0.6485996547348503,-0.6483957642014118,-0.6483963184487569,0.014950185945690095,384784.25031612045,6896.746127360484,0.0004444122314453125,0.0001583099365234375,0.024817228317260742,0.004246950149536133,0.08287620544433594,0.0021326541900634766,0.00867009162902832,-50.3122903340971,-50.312064156190075,-50.312289750331544,2.2071824423143557e-07,912848.3553278521,311318.41330699134,0.0021409988403320312,0.0003771781921386719,0.030141115188598633,0.004524707794189453,0.08721923828125,0.002397298812866211,0.20454835891723633,-271.49583194271264,-271.4941802299486,-271.4951409720607,0.0004033943420930053,985773.2672579752,133609.56266936494,0.0648202896118164,0.004056453704833984,0.25026965141296387,0.024855375289916992,0.21274471282958984,0.0043332576751708984,2.9960098266601562,-4721.555755325951,-4721.546897327631,-4721.555619794835,5.331153511274458e-07,890956.5816061692,315200.4376764186
16,8.20159912109375e-05,5.2928924560546875e-05,0.017249345779418945,0.0031538009643554688,0.10174560546875,0.0022077560424804688,0.0003604888916015625,-3.684539443995922,-3.684537308715097,-3.684545912383718,1.3007576240526849e-05,211486.73906214783,470.63533735893486,0.00043845176696777344,0.00015807151794433594,0.03204345703125,0.004395246505737305,0.08139181137084961,0.0026378631591796875,0.008627176284790039,-40.73283013780306,-40.732644371029544,-40.73283137691346,3.174809537559627e-07,790353.982510296,79374.36726135746,0.0024623870849609375,0.00041961669921875,0.03775382041931152,0.005216836929321289,0.09742283821105957,0.002856731414794922,0.21689248085021973,-158.46190713088083,-158.46122776775536,-158.46191100924344,2.3369706738798237e-07,988919.4178401135,337545.2463728086,0.06260895729064941,0.004137992858886719,0.2691366672515869,0.02788400650024414,0.20668387413024902,0.0044825077056884766,2.903770685195923,-4019.4952304456187,-4019.487525017892,-4019.494711750031,7.859550025321138e-07,884417.7042134327,320943.5327838711
17,0.000110626220703125,5.507469177246094e-05,0.019931316375732422,0.0069272518157958984,0.07408618927001953,0.0018754005432128906,0.0003345012664794922,-10.577256952336082,-10.577204047820523,-10.577257584910708,5.283035703405971e-06,292584.64070033707,634.2616742046785,0.0003750324249267578,0.00014638900756835938,0.02277374267578125,0.0042383670806884766,0.09149932861328125,0.0025377273559570312,0.005876302719116211,-17.148629500093477,-17.148525714437877,-17.14862938946363,7.650827111273243e-07,862316.2240531811,35011.0121812075,0.0017473697662353516,0.0005085468292236328,0.0346832275390625,0.00571751594543457,0.12335491180419922,0.003230571746826172,0.28247642517089844,-209.20173461180133,-209.2021252750223,-209.20303160444533,0.0027971841495218557,920242.2125098297,84276.50947292989,0.0648345947265625,0.006429195404052734,0.2546854019165039,0.022239208221435547,0.19564342498779297,0.004034519195556641,2.767733097076416,-5440.297934237262,-5440.287685994035,-5440.298326801032,9.168369343514654e-07,857984.972022477,298010.25052920525
18,0.00012159347534179688,5.2928924560546875e-05,0.019682884216308594,0.0037970542907714844,0.0953066349029541,0.002750873565673828,0.0003933906555175781,-5.6251391524012515,-5.625146567136092,-5.625138993886356,2.283226672679355e-05,210951.35586431506,370.952331989867,0.0004425048828125,0.00016450881958007812,0.024902820587158203,0.004293203353881836,0.0896761417388916,0.0021674633026123047,0.015614986419677734,-63.44492382180047,-63.44458966102796,-63.4449362489988,4.168226848801288e-05,874402.5365342246,7566.080547708371,0.0024232864379882812,0.0004899501800537109,0.03515911102294922,0.00580596923828125,0.08693122863769531,0.0035958290100097656,0.19344019889831543,-184.88900274535607,-184.88798331111565,-184.88878207885463,0.00024821137915475325,833685.0328274322,242779.28538345642,0.06196737289428711,0.004235982894897461,0.2561829090118408,0.027452945709228516,0.13252925872802734,0.004486083984375,2.9429197311401367,-5365.930373918564,-5365.921580167334,-5365.932036703832,5.673929112553376e-07,866698.3308331057,279250.0344401654
19,0.00011157989501953125,4.696846008300781e-05,0.019888877868652344,0.003813028335571289,0.08987593650817871,0.0023317337036132812,0.00034689903259277344,-2.65641386875426,-2.6564012879767835,-2.6564139013626957,1.1793193481018627e-06,443667.53312306013,4450.47749867863,0.00044727325439453125,0.00015473365783691406,0.024689674377441406,0.004318714141845703,0.09599161148071289,0.002726316452026367,0.00957345962524414,-69.53565645714072,-69.53528365884114,-69.53565346778,5.330821886651423e-07,879317.7916822575,414957.4172156355,0.002405405044555664,0.0004558563232421875,0.03430676460266113,0.005879640579223633,0.09564375877380371,0.002847909927368164,0.23694872856140137,-186.9889036027168,-186.98428701382272,-186.98511701369105,0.0007702168544502647,984121.793333754,131323.7502415303,0.0639963150024414,0.004400968551635742,0.25979089736938477,0.02252960205078125,0.23822832107543945,0.004992961883544922,2.752074956893921,-5341.832340342574,-5341.823708934225,-5341.833320976798,4.849164086461302e-07,854104.2698072088,227143.19070647648
20,8.416175842285156e-05,3.8623809814453125e-05,0.014861822128295898,0.0031142234802246094,0.10265302658081055,0.0022428035736083984,0.00033736228942871094,-1.2941387411285956,-1.2941325531996755,-1.294138732129229,1.694140375445119e-06,512998.4696939903,5490.597773891028,0.0004439353942871094,0.0001556873321533203,0.024637937545776367,0.00425410270690918,0.07899761199951172,0.002839803695678711,0.03189492225646973,-44.751212913888615,-44.75099243414878,-44.75123376651933,0.0009259834140082793,840811.2945914239,200330.05479588383,0.0017404556274414062,0.0003986358642578125,0.034630775451660156,0.0057697296142578125,0.10975003242492676,0.0030171871185302734,0.21104764938354492,-82.04380817872682,-82.04318186075227,-82.04349799914942,0.0010649050124650328,1014565.3355972384,256620.20215602365,0.05724906921386719,0.004129886627197266,0.25304484367370605,0.025602340698242188,0.19991827011108398,0.004297971725463867,2.865213394165039,-3303.4026209810577,-3303.3964481879234,-3303.4025342733994,1.2575838593157968e-06,940393.8913971732,324280.4519920252
21,0.00011396408081054688,4.458427429199219e-05,0.04094290733337402,0.0034325122833251953,0.06914353370666504,0.002786397933959961,0.0003178119659423828,-6.241606392186953,-6.2415597245748184,-6.2416072085987935,8.758886436449401e-06,435230.3065283019,1659.97806910255,0.00020265579223632812,0.00012922286987304688,0.013609170913696289,0.002886533737182617,0.05755734443664551,0.0036840438842773438,0.008573055267333984,-84.99621763256162,-84.99585187728262,-84.99622050566451,1.6754018416345013e-07,634414.4027415268,98127.59213634381,0.0023956298828125,0.000492095947265625,0.03740572929382324,0.005754709243774414,0.08638381958007812,0.0032393932342529297,0.19258499145507812,-158.40324927888508,-158.40256918374533,-158.4032145525167,0.0003658812996514434,853955.6948691919,175428.84247405452,0.0846245288848877,0.005997657775878906,0.27878451347351074,0.025087833404541016,0.23701858520507812,0.005691051483154297,2.7037923336029053,-3507.380891651128,-3507.8132794945695,-3507.819997449195,5.578176401283647e-06,865213.6946908698,272752.73380450293
22,9.870529174804688e-05,4.076957702636719e-05,0.018915176391601562,0.0033898353576660156,0.08553218841552734,0.002323150634765625,0.005222797393798828,-3.105795887281782,-3.1057832117118385,-3.1058014289189066,4.4138646351099965e-06,611918.8844885416,21107.54583651167,0.0004363059997558594,0.00015473365783691406,0.025344371795654297,0.00423121452331543,0.0917050838470459,0.002092123031616211,0.008661746978759766,-30.857749299531935,-30.857616036647,-30.857750202688674,6.675219343849805e-07,743995.4446678008,162510.3597599181,0.0017695426940917969,0.0004036426544189453,0.032814741134643555,0.0051763057708740234,0.08290457725524902,0.0020699501037597656,0.12619519233703613,-132.79623336992498,-132.79573804309408,-132.79623171951067,4.581622254422284e-06,889296.1343049255,309203.4204243519,0.07541966438293457,0.0055692195892333984,0.24067926406860352,0.022646427154541016,0.1480398178100586,0.0039746761322021484,2.9658303260803223,-4125.024601134748,-4125.017604174334,-4125.024915245712,4.400649944349626e-07,880103.1528877345,346682.33996329876
